char 1, char2, index, text
Val (Val), Jon-Snow (Jon), 2146618, "mlord;" Horse reported. He might have said more; but the scream cut him off.  Val; was Jon"
Hareth-(Moles-Town) (Horse), Rory (Rory), 2146730, "no woman scream. That is a man in mortal agony. He broke into a run. Horse and Rory"
Hareth-(Moles-Town) (Horse), Jon-Snow (Jon), 2146779, "agony. He broke into a run. Horse and Rory raced after him. "Is it wights?" asked Rory. Jon"
Rory (Rory), Jon-Snow (Jon), 2146779, "agony. He broke into a run. Horse and Rory raced after him. "Is it wights?" asked Rory. Jon"
Wun-Weg-Wun-Dar-Wun (The-giant), Arya-Stark (Arya), 2147012, "but Wun-Weg-Wun-Dar-Wun was still roaring. The-giant was dangling a bloody corpse by one leg; the same way Arya"
Jon-Snow (Jon), Wun-Weg-Wun-Dar-Wun (Wun-Wun), 2147269, "sword arm was yards away; the snow beneath it turning red.  "Let him go;" Jon shouted. "Wun-Wun"
Patrek-of-Kings-Mountain (Ser-Patrek-of-Kings-Mountain), Jon-Snow (Jon), 2148025, "man was Ser-Patrek-of-Kings-Mountain; his head was largely gone; but his heraldry was as distinctive as his face. Jon"
Jon-Snow (Jon), Malegorn (Ser-Malegorn), 2148059, "largely gone; but his heraldry was as distinctive as his face. Jon did not want to risk Ser-Malegorn"
Jon-Snow (Jon), Brus-Buckler (Ser-Brus), 2148071, "but his heraldry was as distinctive as his face. Jon did not want to risk Ser-Malegorn or Ser-Brus"
Malegorn (Ser-Malegorn), Brus-Buckler (Ser-Brus), 2148071, "but his heraldry was as distinctive as his face. Jon did not want to risk Ser-Malegorn or Ser-Brus"
Brus-Buckler (Ser-Brus), Selyse-Florent (the-queen-Selyse), 2148098, "as distinctive as his face. Jon did not want to risk Ser-Malegorn or Ser-Brus or any of the-queen-Selyse"
Jon-Snow (Jon), Selyse-Florent (the-queen-Selyse), 2148098, "as distinctive as his face. Jon did not want to risk Ser-Malegorn or Ser-Brus or any of the-queen-Selyse"
Malegorn (Ser-Malegorn), Selyse-Florent (the-queen-Selyse), 2148098, "as distinctive as his face. Jon did not want to risk Ser-Malegorn or Ser-Brus or any of the-queen-Selyse"
Brus-Buckler (Ser-Brus), Wun-Weg-Wun-Dar-Wun (Wun-Weg-Wun-Dar-Wun), 2148155, "want to risk Ser-Malegorn or Ser-Brus or any of the-queen-Selyse other knights trying to avenge him.  Wun-Weg-Wun-Dar-Wun"
Malegorn (Ser-Malegorn), Wun-Weg-Wun-Dar-Wun (Wun-Weg-Wun-Dar-Wun), 2148155, "want to risk Ser-Malegorn or Ser-Brus or any of the-queen-Selyse other knights trying to avenge him.  Wun-Weg-Wun-Dar-Wun"
Selyse-Florent (the-queen-Selyse), Wun-Weg-Wun-Dar-Wun (Wun-Weg-Wun-Dar-Wun), 2148155, "want to risk Ser-Malegorn or Ser-Brus or any of the-queen-Selyse other knights trying to avenge him.  Wun-Weg-Wun-Dar-Wun"
Selyse-Florent (the-queen-Selyse), Patrek-of-Kings-Mountain (Ser-Patrek), 2148188, "Ser-Brus or any of the-queen-Selyse other knights trying to avenge him.  Wun-Weg-Wun-Dar-Wun howled again and gave Ser-Patrek"
Wun-Weg-Wun-Dar-Wun (Wun-Weg-Wun-Dar-Wun), Patrek-of-Kings-Mountain (Ser-Patrek), 2148188, "Ser-Brus or any of the-queen-Selyse other knights trying to avenge him.  Wun-Weg-Wun-Dar-Wun howled again and gave Ser-Patrek"
Jon-Snow (Jon), Leathers (Leathers), 2148346, "with a spray of bright red blood. Like a child pulling petals off a daisy; thought Jon. "Leathers"
Wun-Weg-Wun-Dar-Wun (the-giant), Jon-Snow (Jon), 2148530, "rest of you. Put away your steel; were scaring him." Couldnt they see the-giant had been cut? Jon"
Wick-Whittlestick (Wick-Whittlestick), Jon-Snow (Jon), 2148842, "away; he meant to say. When Wick-Whittlestick slashed at his throat; the word turned into a grunt. Jon"
Wick-Whittlestick (Wick), Jon-Snow (Jon), 2149065, "blood welled between his fingers. "Why?"  "For the Watch." Wick slashed at him again. This time Jon"
Bowen-Marsh (Bowen-Marsh), Jon-Snow (Jon), 2149483, " Then Bowen-Marsh stood there before him; tears running down his cheeks. "For the Watch." He punched Jon"
Quentyn-Martell (prince-Quentyn), Daenerys-Targaryen (the-queen-Dany), 2151342, "never leave her people; he was telling himself; when he heard the prince-Quentyn death rattle coming from the-queen-Dany"
Daenerys-Targaryen (the-queen-Dany), Barristan-Selmy (Ser-Barristan), 2151369, "people; he was telling himself; when he heard the prince-Quentyn death rattle coming from the-queen-Dany apartments.  Ser-Barristan"
Quentyn-Martell (prince-Quentyn), Barristan-Selmy (Ser-Barristan), 2151369, "people; he was telling himself; when he heard the prince-Quentyn death rattle coming from the-queen-Dany apartments.  Ser-Barristan"
Quentyn-Martell (Quentyn-Martell), Daenerys-Targaryen (the-queen-Dany), 2151555, "left wet tracks on the floors and carpets. At his command; Quentyn-Martell had been laid out in the-queen-Dany"
Barristan-Selmy (Ser-Barristan), Daenerys-Targaryen (Daenerys), 2151826, "reach. The bedding was ruined;sheets; covers; pillows; mattress; all reeked of blood and smoke; but Ser-Barristan thought Daenerys"
Barristan-Selmy (Ser-Barristan), Missandei (Missandei), 2151856, "covers; pillows; mattress; all reeked of blood and smoke; but Ser-Barristan thought Daenerys would forgive him.  Missandei"
Daenerys-Targaryen (Daenerys), Missandei (Missandei), 2151856, "covers; pillows; mattress; all reeked of blood and smoke; but Ser-Barristan thought Daenerys would forgive him.  Missandei"
Daenerys-Targaryen (Daenerys), Quentyn-Martell (prince-Quentyn), 2151913, "Ser-Barristan thought Daenerys would forgive him.  Missandei sat at the bedside. She had been with the prince-Quentyn"
Missandei (Missandei), Quentyn-Martell (prince-Quentyn), 2151913, "Ser-Barristan thought Daenerys would forgive him.  Missandei sat at the bedside. She had been with the prince-Quentyn"
Barristan-Selmy (Ser-Barristan), Daenerys-Targaryen (the-queen-Dany), 2152231, "to him when he fell quiet; sleeping in her chair beside him. Ser-Barristan had asked some of the-queen-Dany"
Missandei (Missandei), Quentyn-Martell (prince-Quentyn), 2152912, "wonder half the hells are made of flame. "Cover him."  Missandei pulled the coverlet over the prince-Quentyn"
Quentyn-Martell (Prince-Quentyn), Skahaz-mo-Kandaq (Skahaz), 2155470, "fool is dead; is he?"  "Prince-Quentyn died just before first light." Selmy was not surprised that Skahaz"
Daenerys-Targaryen (the-queen-Dany), Hizdahr-zo-Loraq (king-Hizdahr), 2155757, "am only a simple knight; the-queen-Dany protector. I never wanted this. But with the-queen-Dany gone and the king-Hizdahr"
Daenerys-Targaryen (the-queen-Dany), Barristan-Selmy (Ser-Barristan), 2155807, "never wanted this. But with the-queen-Dany gone and the king-Hizdahr in chains; someone had to rule; and Ser-Barristan"
Hizdahr-zo-Loraq (king-Hizdahr), Barristan-Selmy (Ser-Barristan), 2155807, "never wanted this. But with the-queen-Dany gone and the king-Hizdahr in chains; someone had to rule; and Ser-Barristan"
Barristan-Selmy (Ser-Barristan), Skahaz-mo-Kandaq (Shavepate), 2155835, "the-queen-Dany gone and the king-Hizdahr in chains; someone had to rule; and Ser-Barristan did not trust the Shavepate"
Hizdahr-zo-Loraq (king-Hizdahr), Skahaz-mo-Kandaq (Shavepate), 2155835, "the-queen-Dany gone and the king-Hizdahr in chains; someone had to rule; and Ser-Barristan did not trust the Shavepate"
Barristan-Selmy (Ser-Barristan), Galazza-Galare (Green-Grace), 2155882, "had to rule; and Ser-Barristan did not trust the Shavepate. "Has there been any word from the Green-Grace"
Skahaz-mo-Kandaq (Shavepate), Galazza-Galare (Green-Grace), 2155882, "had to rule; and Ser-Barristan did not trust the Shavepate. "Has there been any word from the Green-Grace"
Galazza-Galare (Green-Grace), Skahaz-mo-Kandaq (Skahaz), 2155931, ""Has there been any word from the Green-Grace?"  "She is not yet returned to the city." Skahaz"
Skahaz-mo-Kandaq (Skahaz), Galazza-Galare (priestess-Galazza), 2155973, "from the Green-Grace?"  "She is not yet returned to the city." Skahaz had opposed sending the priestess-Galazza"
Hizdahr-zo-Loraq (Hizdahr-zo-Loraq), Barristan-Selmy (Ser-Barristan), 2156163, "for the sake of peace; but Hizdahr-zo-Loraq was better suited to treat with the Wise Masters. But Ser-Barristan"
Barristan-Selmy (Ser-Barristan), Galazza-Galare (Green-Grace), 2156213, "better suited to treat with the Wise Masters. But Ser-Barristan did not yield easily; and finally the Green-Grace"
Harghaz (Harghaz-the-Hero), Daenerys-Targaryen (Daenerys), 2157840, "into a wall. There were messages as well. ;Dragons must die; they wrote; and ;Harghaz-the-Hero. ;Death to Daenerys"
Barristan-Selmy (Ser-Barristan), Daenerys-Targaryen (the-queen-Dany), 2158790, "morning. Though he had assumed the title of Hand; Ser-Barristan would not presume to hold court in the-queen-Dany"
Barristan-Selmy (Ser-Barristan), Skahaz-mo-Kandaq (Skahaz-mo-Kandaq), 2158836, "title of Hand; Ser-Barristan would not presume to hold court in the-queen-Dany absence; nor would he permit Skahaz-mo-Kandaq"
Daenerys-Targaryen (the-queen-Dany), Skahaz-mo-Kandaq (Skahaz-mo-Kandaq), 2158836, "title of Hand; Ser-Barristan would not presume to hold court in the-queen-Dany absence; nor would he permit Skahaz-mo-Kandaq"
Daenerys-Targaryen (the-queen-Dany), Hizdahr-zo-Loraq (Hizdahr), 2158856, "would not presume to hold court in the-queen-Dany absence; nor would he permit Skahaz-mo-Kandaq to do such. Hizdahr"
Skahaz-mo-Kandaq (Skahaz-mo-Kandaq), Hizdahr-zo-Loraq (Hizdahr), 2158856, "would not presume to hold court in the-queen-Dany absence; nor would he permit Skahaz-mo-Kandaq to do such. Hizdahr"
Hizdahr-zo-Loraq (Hizdahr), Barristan-Selmy (Ser-Barristan), 2158915, "absence; nor would he permit Skahaz-mo-Kandaq to do such. Hizdahr grotesque dragon thrones had been removed at Ser-Barristan"
Skahaz-mo-Kandaq (Skahaz-mo-Kandaq), Barristan-Selmy (Ser-Barristan), 2158915, "absence; nor would he permit Skahaz-mo-Kandaq to do such. Hizdahr grotesque dragon thrones had been removed at Ser-Barristan"
Barristan-Selmy (Ser-Barristan), Daenerys-Targaryen (the-queen-Dany), 2158993, "thrones had been removed at Ser-Barristan command; but he had not brought back the simple pillowed bench the-queen-Dany"
Barristan-Selmy (Ser-Barristan), Skahaz-mo-Kandaq (Skahaz-Shavepate), 2159222, "men might sit and talk as peers.  They rose when Ser-Barristan came down the marble steps; Skahaz-Shavepate"
Barristan-Selmy (Ser-Barristan), Marselen (Marselen), 2159244, "talk as peers.  They rose when Ser-Barristan came down the marble steps; Skahaz-Shavepate at his side. Marselen"
Skahaz-mo-Kandaq (Skahaz-Shavepate), Marselen (Marselen), 2159244, "talk as peers.  They rose when Ser-Barristan came down the marble steps; Skahaz-Shavepate at his side. Marselen"
Marselen (Marselen), Symon-Stripeback (Symon-Stripeback), 2159297, "came down the marble steps; Skahaz-Shavepate at his side. Marselen of the Mother Men was present; with Symon-Stripeback"
Skahaz-mo-Kandaq (Skahaz-Shavepate), Symon-Stripeback (Symon-Stripeback), 2159297, "came down the marble steps; Skahaz-Shavepate at his side. Marselen of the Mother Men was present; with Symon-Stripeback"
Tal-Toraq (Tal-Toraq), Mollono-Yos-Dob (Mollono-Yos-Dob), 2159464, "Brothers. The Stalwart-Shields had chosen a new commander; a black-skinned Summer Islander called Tal-Toraq; their old captain; Mollono-Yos-Dob"
Mollono-Yos-Dob (Mollono-Yos-Dob), Grey-Worm (Grey-Worm), 2159517, "black-skinned Summer Islander called Tal-Toraq; their old captain; Mollono-Yos-Dob; having been carried off by the pale mare. Grey-Worm"
Tal-Toraq (Tal-Toraq), Grey-Worm (Grey-Worm), 2159517, "black-skinned Summer Islander called Tal-Toraq; their old captain; Mollono-Yos-Dob; having been carried off by the pale mare. Grey-Worm"
Jokin (Jokin), Widower (Widower), 2159747, "two seasoned sellswords; an archer named Jokin and the scarred and sour axeman known simply as the Widower"
Daario-Naharis (Daario-Naharis), Daenerys-Targaryen (the-queen-Dany), 2159862, "two of them had assumed joint command of the company in the absence of Daario-Naharis. Most of the-queen-Dany"
Daario-Naharis (Daario-Naharis), Aggo (Aggo), 2159890, "joint command of the company in the absence of Daario-Naharis. Most of the-queen-Dany khalasar had gone with Aggo"
Daenerys-Targaryen (the-queen-Dany), Aggo (Aggo), 2159890, "joint command of the company in the absence of Daario-Naharis. Most of the-queen-Dany khalasar had gone with Aggo"
Aggo (Aggo), Rakharo (Rakharo), 2159902, "of the company in the absence of Daario-Naharis. Most of the-queen-Dany khalasar had gone with Aggo and Rakharo"
Daario-Naharis (Daario-Naharis), Rakharo (Rakharo), 2159902, "of the company in the absence of Daario-Naharis. Most of the-queen-Dany khalasar had gone with Aggo and Rakharo"
Daenerys-Targaryen (the-queen-Dany), Rakharo (Rakharo), 2159902, "of the company in the absence of Daario-Naharis. Most of the-queen-Dany khalasar had gone with Aggo and Rakharo"
Rakharo (Rakharo), Rommo (Rommo), 2159985, "Aggo and Rakharo to search for her on the Dothraki sea; but the squinty; bowlegged jaqqa rhan Rommo"
Rommo (Rommo), Barristan-Selmy (Ser-Barristan), 2160074, "rhan Rommo was there to speak for the riders who remained.  And across the table from Ser-Barristan"
Barristan-Selmy (Ser-Barristan), Hizdahr-zo-Loraq (King-Hizdahr), 2160099, "to speak for the riders who remained.  And across the table from Ser-Barristan sat four of King-Hizdahr"
Barristan-Selmy (Ser-Barristan), Goghor-the-Giant (Goghor-the-Giant), 2160154, "remained.  And across the table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant"
Hizdahr-zo-Loraq (King-Hizdahr), Goghor-the-Giant (Goghor-the-Giant), 2160154, "remained.  And across the table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant"
Barristan-Selmy (Ser-Barristan), Belaquo (Belaquo-Bonebreaker), 2160175, " And across the table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker"
Goghor-the-Giant (Goghor-the-Giant), Belaquo (Belaquo-Bonebreaker), 2160175, " And across the table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker"
Hizdahr-zo-Loraq (King-Hizdahr), Belaquo (Belaquo-Bonebreaker), 2160175, " And across the table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker"
Barristan-Selmy (Ser-Barristan), Camarron (Camarron-of-the-Count), 2160198, "And across the table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count"
Belaquo (Belaquo-Bonebreaker), Camarron (Camarron-of-the-Count), 2160198, "And across the table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count"
Goghor-the-Giant (Goghor-the-Giant), Camarron (Camarron-of-the-Count), 2160198, "And across the table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count"
Hizdahr-zo-Loraq (King-Hizdahr), Camarron (Camarron-of-the-Count), 2160198, "And across the table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count"
Barristan-Selmy (Ser-Barristan), Spotted-Cat (Spotted-Cat), 2160219, "table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count; and the Spotted-Cat"
Belaquo (Belaquo-Bonebreaker), Spotted-Cat (Spotted-Cat), 2160219, "table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count; and the Spotted-Cat"
Camarron (Camarron-of-the-Count), Spotted-Cat (Spotted-Cat), 2160219, "table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count; and the Spotted-Cat"
Goghor-the-Giant (Goghor-the-Giant), Spotted-Cat (Spotted-Cat), 2160219, "table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count; and the Spotted-Cat"
Hizdahr-zo-Loraq (King-Hizdahr), Spotted-Cat (Spotted-Cat), 2160219, "table from Ser-Barristan sat four of King-Hizdahr erstwhile guardsmen; the pit fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count; and the Spotted-Cat"
Belaquo (Belaquo-Bonebreaker), Skahaz-mo-Kandaq (Skahaz-Shavepate), 2160298, "fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count; and the Spotted-Cat. Selmy had insisted on their presence; over the objections of Skahaz-Shavepate"
Camarron (Camarron-of-the-Count), Skahaz-mo-Kandaq (Skahaz-Shavepate), 2160298, "fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count; and the Spotted-Cat. Selmy had insisted on their presence; over the objections of Skahaz-Shavepate"
Spotted-Cat (Spotted-Cat), Skahaz-mo-Kandaq (Skahaz-Shavepate), 2160298, "fighters Goghor-the-Giant; Belaquo-Bonebreaker; Camarron-of-the-Count; and the Spotted-Cat. Selmy had insisted on their presence; over the objections of Skahaz-Shavepate"
Skahaz-mo-Kandaq (Skahaz-Shavepate), Daenerys-Targaryen (Daenerys-Targaryen), 2160334, "and the Spotted-Cat. Selmy had insisted on their presence; over the objections of Skahaz-Shavepate. They had helped Daenerys-Targaryen"
Spotted-Cat (Spotted-Cat), Daenerys-Targaryen (Daenerys-Targaryen), 2160334, "and the Spotted-Cat. Selmy had insisted on their presence; over the objections of Skahaz-Shavepate. They had helped Daenerys-Targaryen"
Hizdahr-zo-Loraq (King-Hizdahr), Daenerys-Targaryen (the-queen-Dany), 2160523, "might be; but in their own way they had been loyal ; to King-Hizdahr; yes; but to the-queen-Dany"
