char 1, char2, index, text
Rickard-Karstark (Rickard-Karstark), Robb-Stark (Robb), 1190508, "You cannot afford to seem indecisive in front of men like Roose-Bolton and Rickard-Karstark. Make no mistake; Robb"
Roose-Bolton (Roose-Bolton), Robb-Stark (Robb), 1190508, "You cannot afford to seem indecisive in front of men like Roose-Bolton and Rickard-Karstark. Make no mistake; Robb"
Tywin-Lannister (Lord-Tywin), Jaime-Lannister (Kingslayer), 1191068, "try to swing around Lord-Tywin host; we take the risk of being caught between him and the Kingslayer"
Tywin-Lannister (Tywin-Lannister), Eddard-Stark (Ned), 1191399, "battles as Tywin-Lannister wont be so easily surprised."  "Good;" she said. She could hear echoes of Ned"
Jaime-Lannister (Jaime), Tywin-Lannister (Lord-Tywin), 1192125, "map. "Youd put a river between the two parts of your army."  "And between Jaime and Lord-Tywin"
Robert-Baratheon (Robert), Walder-Frey (Lord-Frey), 1192310, "ruby ford; where Robert won his crown. Not until the Twins; all the way up here; and Lord-Frey"
Walder-Frey (Lord-Frey), Catelyn-Stark (Catelyn), 1192402, "here; and Lord-Frey controls that bridge. He your father bannerman; isnt that so?"  The Late Lord-Frey; Catelyn"
Eddard-Stark (Ned), Jon-Umber-(Greatjon) (Greatjon), 1192841, "his father; Ned would always take the more dangerous task himself.  "And the other?"  "The Greatjon"
Jon-Umber-(Greatjon) (Greatjon), Tywin-Lannister (Lord-Tywin), 1192890, "dangerous task himself.  "And the other?"  "The Greatjon is always saying that we should smash Lord-Tywin"
Jon-Umber-(Greatjon) (Greatjon), Robb-Stark (Robb), 1193119, "once told me that the Greatjon was as fearless as any man he had ever known."  Robb"
Roose-Bolton (Roose-Bolton), Robb-Stark (Robb), 1193627, "someone fearless; do I?"  "No. You want cold cunning; I should think; not courage."  "Roose-Bolton;" Robb"
Robb-Stark (Robb), Tywin-Lannister (Tywin-Lannister), 1193712, ""Roose-Bolton;" Robb said at once. "That man scares me."  "Then let us pray he will scare Tywin-Lannister"
Tywin-Lannister (Tywin-Lannister), Robb-Stark (Robb), 1193728, "once. "That man scares me."  "Then let us pray he will scare Tywin-Lannister as well."  Robb"
Catelyn-Stark (Catelyn), Eddard-Stark (Ned), 1193890, "an escort to take you home to Winterfell."  Catelyn had fought to keep herself strong; for Ned"
Bronn (Bronn), Jaime-Lannister (Jaime), 1194711, ""Their banners are red; with a golden lion."  "Your father?" Bronn asked.  "Or my brother Jaime"
Bronn (Bronn), Tyrion-Lannister (Tyrion), 1194720, "banners are red; with a golden lion."  "Your father?" Bronn asked.  "Or my brother Jaime;" Tyrion"
Jaime-Lannister (Jaime), Tyrion-Lannister (Tyrion), 1194720, "banners are red; with a golden lion."  "Your father?" Bronn asked.  "Or my brother Jaime;" Tyrion"
Tyrion-Lannister (Tyrion), Tywin-Lannister (Tywin), 1195319, ""It might be best if I rode down alone;" he suggested.  "Best for Tyrion son of Tywin"
Tyrion-Lannister (Tyrion), Ulf-son-of-Umar (Ulf), 1195330, "be best if I rode down alone;" he suggested.  "Best for Tyrion son of Tywin;" said Ulf"
Tywin-Lannister (Tywin), Ulf-son-of-Umar (Ulf), 1195330, "be best if I rode down alone;" he suggested.  "Best for Tyrion son of Tywin;" said Ulf"
Tyrion-Lannister (Tyrion), Shagga (Shagga), 1195372, "suggested.  "Best for Tyrion son of Tywin;" said Ulf; who spoke for the Moon Brothers.  Shagga"
Tywin-Lannister (Tywin), Shagga (Shagga), 1195372, "suggested.  "Best for Tyrion son of Tywin;" said Ulf; who spoke for the Moon Brothers.  Shagga"
Ulf-son-of-Umar (Ulf), Shagga (Shagga), 1195372, "suggested.  "Best for Tyrion son of Tywin;" said Ulf; who spoke for the Moon Brothers.  Shagga"
Shagga (Shagga), Dolf (Dolf), 1195427, "who spoke for the Moon Brothers.  Shagga glowered; a fearsome sight to see. "Shagga son of Dolf"
Dolf (Dolf), Shagga (Shagga), 1195450, "Moon Brothers.  Shagga glowered; a fearsome sight to see. "Shagga son of Dolf likes this not. Shagga"
Shagga (Shagga), Tyrion-Lannister (Tyrion), 1195578, "lies; Shagga will chop off his manhood; "  "; and feed it to the goats; yes;" Tyrion"
Tyrion-Lannister (Tyrion), Shagga (Shagga), 1195600, "chop off his manhood; "  "; and feed it to the goats; yes;" Tyrion said wearily. "Shagga"
Chella (Chella), Tyrion-Lannister (Tyrion), 1195824, "boy; and no fool. "Lowland lords have lied to the clans before."  "You wound me; Chella;" Tyrion"
Shagga (Shagga), Conn (Conn), 1195935, "we had become such friends. But as you will. You shall ride with me; and Shagga and Conn"
Conn (Conn), Ulf-son-of-Umar (Ulf), 1195960, "But as you will. You shall ride with me; and Shagga and Conn for the Stone Crows; Ulf"
Shagga (Shagga), Ulf-son-of-Umar (Ulf), 1195960, "But as you will. You shall ride with me; and Shagga and Conn for the Stone Crows; Ulf"
Conn (Conn), Timett (Timett-son-of-Timett), 1196008, "ride with me; and Shagga and Conn for the Stone Crows; Ulf for the Moon Brothers; and Timett-son-of-Timett"
Shagga (Shagga), Timett (Timett-son-of-Timett), 1196008, "ride with me; and Shagga and Conn for the Stone Crows; Ulf for the Moon Brothers; and Timett-son-of-Timett"
Ulf-son-of-Umar (Ulf), Timett (Timett-son-of-Timett), 1196008, "ride with me; and Shagga and Conn for the Stone Crows; Ulf for the Moon Brothers; and Timett-son-of-Timett"
Tyrion-Lannister (Tyrion), Bronn (Bronn), 1196731, "they last threatened the Vale with anything beyond an occasional raid. Tyrion meant to change that.  Bronn"
Chella (Chella), Ulf-son-of-Umar (Ulf), 1196977, "ponies and scrambled up rock walls like goats.  The Stone Crows rode together; and Chella and Ulf"
Tyrion-Lannister (Tyrion), Bronn (Bronn), 1197755, "some sort of a war chief.  "I wonder what their king burned off;" Tyrion said to Bronn"
Bronn (Bronn), Timett (Timett), 1197885, "the sellsword had tugged at his crotch ;  but even Bronn kept a respectful tongue around Timett"
Tyrion-Lannister (Tyrion), Flement-Brax (Ser-Flement), 1199465, "feet long jutted up from the brow of his horsehead helm. Tyrion reined up to greet him. "Ser-Flement"
Flement-Brax (Flement-Brax), Tyrion-Lannister (Tyrion), 1199511, "brow of his horsehead helm. Tyrion reined up to greet him. "Ser-Flement."  Ser-Flement-Brax lifted his visor. "Tyrion"
Tyrion-Lannister (Tyrion), Tywin-Lannister (Lord-Tywin), 1200108, "pulled from the ground to make a hole in the line. Tyrion led his party through.  Lord-Tywin"
Tyrion-Lannister (Tyrion), Chella (Chella), 1200141, "make a hole in the line. Tyrion led his party through.  Lord-Tywin camp spread over leagues. Chella"
Tywin-Lannister (Lord-Tywin), Chella (Chella), 1200141, "make a hole in the line. Tyrion led his party through.  Lord-Tywin camp spread over leagues. Chella"
Tyrion-Lannister (Tyrion), Roland-Crakehall (Lord-Crakehall), 1200398, "high lords had erected pavilions as large as houses. Tyrion spied the red ox of the Presters; Lord-Crakehall"
Shagga (Shagga), Tyrion-Lannister (Tyrion), 1201702, "to their horses. Shagga did not want to give his up. "The lad wont steal your mare;" Tyrion"
Shagga (Shagga), Dolf (Dolf), 1202030, "Glaring; Shagga let go his grip on the reins. "This is the horse of Shagga son of Dolf"
Kevan-Lannister (Ser-Kevan-Lannister), Tywin-Lannister (Lord-Tywin), 1203344, "of Casterly Rock.  Ser-Kevan-Lannister; his father only surviving brother; was sharing a flagon of ale with Lord-Tywin"
Kevan-Lannister (Ser-Kevan-Lannister), Tyrion-Lannister (Tyrion), 1203356, "Rock.  Ser-Kevan-Lannister; his father only surviving brother; was sharing a flagon of ale with Lord-Tywin when Tyrion"
Tywin-Lannister (Lord-Tywin), Tyrion-Lannister (Tyrion), 1203356, "Rock.  Ser-Kevan-Lannister; his father only surviving brother; was sharing a flagon of ale with Lord-Tywin when Tyrion"
Kevan-Lannister (Ser-Kevan), Tyrion-Lannister (Tyrion), 1203525, "with a close-cropped yellow beard that followed the line of his massive jaw. Ser-Kevan saw him first. "Tyrion"
Tyrion-Lannister (Tyrion), Tywin-Lannister (Lord-Tywin), 1203647, " "Uncle;" Tyrion said; bowing. "And my lord father. What a pleasure to find you here."  Lord-Tywin"
Tywin-Lannister (Lord-Tywin), Tyrion-Lannister (dwarf), 1203702, "to find you here."  Lord-Tywin did not stir from his chair; but he did give his dwarf"
Tywin-Lannister (Lord-Tywin), Jaime-Lannister (Jaime), 1204337, "his father ale.  "By my lights; it was you who started this;" Lord-Tywin replied. "Your brother Jaime"
Morrec (Morrec), Jyck (Jyck), 1204806, "of my blood was actually shed; although it was a close thing once or twice. Morrec and Jyck"
Karyl-Vance (Lord-Vance), Clement-Piper (Lord-Piper), 1205462, ""Your brother has been covering himself with glory;" his father said. "He smashed the Lords Lord-Vance and Lord-Piper"
Edmure-Tully (Edmure-Tully), Tytos-Blackwood (Lord-Blackwood), 1205690, "Trident have been put to rout. Ser-Edmure-Tully was taken captive; with many of his knights and bannermen. Lord-Blackwood"
Tytos-Blackwood (Lord-Blackwood), Jaime-Lannister (Jaime), 1205740, "captive; with many of his knights and bannermen. Lord-Blackwood led a few survivors back to Riverrun; where Jaime"
Kevan-Lannister (Ser-Kevan), Tytos-Blackwood (Lord-Blackwood), 1205897, "own strongholds."  "Your father and I have been marching on each in turn;" Ser-Kevan said. "With Lord-Blackwood"
Kevan-Lannister (Ser-Kevan), Oswell-Whent (Whent), 1205942, "have been marching on each in turn;" Ser-Kevan said. "With Lord-Blackwood gone; Raventree fell at once; and Lady-Whent"
Tytos-Blackwood (Lord-Blackwood), Oswell-Whent (Whent), 1205942, "have been marching on each in turn;" Ser-Kevan said. "With Lord-Blackwood gone; Raventree fell at once; and Lady-Whent"
Oswell-Whent (Whent), Gregor-Clegane (Ser-Gregor), 1206001, "Lord-Blackwood gone; Raventree fell at once; and Lady-Whent yielded Harrenhal for want of men to defend it. Ser-Gregor"
Gregor-Clegane (Ser-Gregor), Tyrion-Lannister (Tyrion), 1206076, "to defend it. Ser-Gregor burnt out the Pipers and the Brackens ; "  "Leaving you unopposed?" Tyrion"
Gregor-Clegane (Ser-Gregor), Kevan-Lannister (Ser-Kevan), 1206107, "out the Pipers and the Brackens ; "  "Leaving you unopposed?" Tyrion said.  "Not wholly;" Ser-Kevan"
Tyrion-Lannister (Tyrion), Kevan-Lannister (Ser-Kevan), 1206107, "out the Pipers and the Brackens ; "  "Leaving you unopposed?" Tyrion said.  "Not wholly;" Ser-Kevan"
Kevan-Lannister (Ser-Kevan), Walder-Frey (Walder-Frey), 1206164, " "Leaving you unopposed?" Tyrion said.  "Not wholly;" Ser-Kevan said. "The Mallisters still hold Seagard and Walder-Frey"
Tyrion-Lannister (Tyrion), Walder-Frey (Walder-Frey), 1206164, " "Leaving you unopposed?" Tyrion said.  "Not wholly;" Ser-Kevan said. "The Mallisters still hold Seagard and Walder-Frey"
Walder-Frey (Walder-Frey), Tywin-Lannister (Lord-Tywin), 1206229, ""The Mallisters still hold Seagard and Walder-Frey is marshaling his levies at the Twins."  "No matter;" Lord-Tywin"
Jason-Mallister (Jason-Mallister), Jaime-Lannister (Jaime), 1206400, "air; and all he smells now is ruin. And Jason-Mallister lacks the strength to fight alone. Once Jaime"
Tyrion-Lannister (Tyrion), Eddard-Stark (Lord-Eddard), 1206667, "not fret overmuch about the Arryns if I were you;" Tyrion said. "The Starks are another matter. Lord-Eddard"
Tywin-Lannister (Lord-Tywin), Robb-Stark (Robb-Stark), 1206980, "a strong host around him."  "No sword is strong until it been tempered;" Lord-Tywin declared. "The Robb-Stark"
Robert-Baratheon (Robert), Eddard-Stark (Ned), 1207461, "has my lovely and persuasive sister gotten Robert to agree to the imprisonment of his dear friend Ned"
Eddard-Stark (Ned), Robert-Baratheon (Robert-Baratheon), 1207482, "lovely and persuasive sister gotten Robert to agree to the imprisonment of his dear friend Ned?"  "Robert-Baratheon"
Marq-Piper (Marq-Piper), Karyl-Vance (Karyl-Vance), 1207837, "mind to make yourself of use; I will give you a command;" his father said. "Marq-Piper and Karyl-Vance"
Karyl-Vance (Karyl-Vance), Tyrion-Lannister (Tyrion), 1207908, "said. "Marq-Piper and Karyl-Vance are loose in our rear; raiding our lands across the Red Fork."  Tyrion"
Marq-Piper (Marq-Piper), Tyrion-Lannister (Tyrion), 1207908, "said. "Marq-Piper and Karyl-Vance are loose in our rear; raiding our lands across the Red Fork."  Tyrion"
Tywin-Lannister (Lord-Tywin), Eddard-Stark (Ned-Stark), 1208148, "pressing business elsewhere."  "Do you?" Lord-Tywin did not seem awed. "We also have a pair of Ned-Stark"
Eddard-Stark (Ned-Stark), Beric-Dondarrion (Beric-Dondarrion), 1208245, "also have a pair of Ned-Stark afterthoughts making a nuisance of themselves by harassing my foraging parties. Beric-Dondarrion"
Thoros-of-Myr (Thoros), Beric-Dondarrion (Lord-Beric), 1208743, "you sure you can spare so many? Well; no matter. If I should come across Thoros and Lord-Beric"
Tyrion-Lannister (Tyrion), Kevan-Lannister (Ser-Kevan), 1209277, " The door behind him opened with a crash; so violently that Tyrion almost dropped his cheese. Ser-Kevan"
Shagga (Shagga), Dolf (Dolf), 1209739, "in the closed space. "Little redcape;" he snarled; "when next you bare steel on Shagga son of Dolf"
Tyrion-Lannister (Tyrion), Shagga (Shagga), 1209889, "fire."  "What; no goats?" Tyrion said; taking a bite of cheese.  The other clansmen followed Shagga"
Shagga (Shagga), Bronn (Bronn), 1209917, "Tyrion said; taking a bite of cheese.  The other clansmen followed Shagga into the common room; Bronn"
Bronn (Bronn), Tyrion-Lannister (Tyrion), 1209954, "cheese.  The other clansmen followed Shagga into the common room; Bronn with them. The sellsword gave Tyrion"
Shagga (Shagga), Tyrion-Lannister (Tyrion), 1209954, "cheese.  The other clansmen followed Shagga into the common room; Bronn with them. The sellsword gave Tyrion"
Bronn (Bronn), Tywin-Lannister (Lord-Tywin), 1210002, "common room; Bronn with them. The sellsword gave Tyrion a rueful shrug.  "Who might you be?" Lord-Tywin"
Tyrion-Lannister (Tyrion), Tywin-Lannister (Lord-Tywin), 1210002, "common room; Bronn with them. The sellsword gave Tyrion a rueful shrug.  "Who might you be?" Lord-Tywin"
Tywin-Lannister (Lord-Tywin), Tyrion-Lannister (Tyrion), 1210064, "shrug.  "Who might you be?" Lord-Tywin asked; cool as snow.  "They followed me home; Father;" Tyrion"
Kevan-Lannister (Ser-Kevan), Conn (Conn), 1210239, "was smiling. "By what right do you savages intrude on our councils?" demanded Ser-Kevan.  "Savages; lowlander?" Conn"
Chella (Chella), Timett (Timett-son-of-Timett), 1210452, "councils."  "Which one is the lion lord?" Chella asked.  "They are both old men;" announced Timett-son-of-Timett"
Timett (Timett-son-of-Timett), Kevan-Lannister (Ser-Kevan), 1210503, " "They are both old men;" announced Timett-son-of-Timett; who had yet to see his twentieth year.  Ser-Kevan"
Tywin-Lannister (Lord-Tywin), Tyrion-Lannister (Tyrion), 1210638, "hilt; but his brother placed two fingers on his wrist and held him fast. Lord-Tywin seemed unperturbed. "Tyrion"
Tyrion-Lannister (Tyrion), Chella (Chella-daughter-of-Cheyk), 1210820, ";  honored guests."  Tyrion licked his fingers. "With pleasure;" he said. "The fair maid is Chella-daughter-of-Cheyk"
Chella (Chella), Tyrion-Lannister (Tyrion), 1210953, "maid;" Chella protested. "My sons have taken fifty ears among them."  "May they take fifty more." Tyrion"
Tyrion-Lannister (Tyrion), Conn (Conn), 1210990, "fifty ears among them."  "May they take fifty more." Tyrion waddled away from her. "This is Conn"
Conn (Conn), Coratt (Coratt), 1211004, "them."  "May they take fifty more." Tyrion waddled away from her. "This is Conn son of Coratt"
Tyrion-Lannister (Tyrion), Coratt (Coratt), 1211004, "them."  "May they take fifty more." Tyrion waddled away from her. "This is Conn son of Coratt"
Conn (Conn), Shagga (Shagga), 1211012, " "May they take fifty more." Tyrion waddled away from her. "This is Conn son of Coratt. Shagga"
Coratt (Coratt), Shagga (Shagga), 1211012, " "May they take fifty more." Tyrion waddled away from her. "This is Conn son of Coratt. Shagga"
Tyrion-Lannister (Tyrion), Shagga (Shagga), 1211012, " "May they take fifty more." Tyrion waddled away from her. "This is Conn son of Coratt. Shagga"
Conn (Conn), Dolf (Dolf), 1211024, "take fifty more." Tyrion waddled away from her. "This is Conn son of Coratt. Shagga son of Dolf"
Coratt (Coratt), Dolf (Dolf), 1211024, "take fifty more." Tyrion waddled away from her. "This is Conn son of Coratt. Shagga son of Dolf"
Shagga (Shagga), Dolf (Dolf), 1211024, "take fifty more." Tyrion waddled away from her. "This is Conn son of Coratt. Shagga son of Dolf"
Tyrion-Lannister (Tyrion), Dolf (Dolf), 1211024, "take fifty more." Tyrion waddled away from her. "This is Conn son of Coratt. Shagga son of Dolf"
Ulf-son-of-Umar (Ulf-son-of-Umar), Timett (Timett-son-of-Timett), 1211173, "Casterly Rock with hair. They are Stone Crows. Here is Ulf-son-of-Umar of the Moon Brothers; and here Timett-son-of-Timett"
Timett (Timett-son-of-Timett), Bronn (Bronn), 1211222, "of the Moon Brothers; and here Timett-son-of-Timett; a red hand of the Burned Men. And this is Bronn"
Bronn (Bronn), Tywin-Lannister (Tywin), 1211450, "get on famously; Father." To Bronn and the clansmen he said; "May I present my lord father; Tywin"
